0.961704979,0.61904111,0.383818056,0.423470514,0.426014401,0.407545148,0.436658095,0.431961527,0.37648894
0.06131367,0.24000028,0.333846312,0.450365825,0.504029102,0.456871339,0.514596601,0.401513775,0.442466348
0.015694903,0.549248209,0.486079497,0.596250498,0.562585857,0.597157641,0.647093434,0.643365529,0.572564698
0.400833451,0.014586323,0.401555056,0.398143108,0.445226458,0.385281335,0.458728774,0.45702522,0.504279128
0.412773474,0.014885844,0.426411114,0.446169701,0.340941627,0.366833004,0.434423851,0.433352317,0.457064954
0.031462865,0.050933934,0.376501235,0.345284676,0.453936924,0.440176599,0.516902483,0.473987306,0.52093117
0.579462242,0.572840953,0.383419333,0.327926153,0.325695454,0.256630274,0.241483744,0.218448948,0.338084153
0.20880267,0.464076226,0.559245993,0.710548252,0.630792928,0.688084073,0.876186432,0.756099704,0.65735911
0.244209678,0.459947467,0.584051031,0.510042416,0.655978804,0.565850749,0.666434343,0.649261058,0.691852083
0.541857038,0.580007788,0.530813007,0.662981603,0.557641125,0.63999557,0.639124585,0.599053091,0.61437127
0.501175851,0.653829121,0.489200719,0.460121831,0.507359654,0.491695921,0.397450289,0.46718016,0.441608783
0.46983032,0.377472993,0.44268616,0.407250679,0.354329191,0.3234245,0.419682229,0.401241525,0.364075634
