0.867363305,0.648305804,0.630297594,0.56962464,0.561358564,0.569617558,0.4606026,0.445537953,0.443742959
0.76105661,0.65598706,0.654526665,0.666691423,0.59742185,0.503476195,0.493547022,0.461685368,0.460033973
0.794572509,0.718812846,0.691245979,0.664664178,0.659799444,0.579785888,0.57655569,0.577458043,0.573172177
0.74919952,0.732992027,0.672504142,0.657378308,0.596011606,0.599299409,0.599539494,0.509301997,0.526087238
0.79388834,0.767600916,0.677061156,0.702643238,0.580208294,0.580199066,0.581031037,0.582425488,0.545839121
0.803201004,0.766481229,0.757136476,0.56599914,0.564751113,0.558772275,0.556434282,0.528512429,0.521298781
0.888408415,0.661694488,0.636072755,0.629370649,0.610355516,0.626345508,0.592387327,0.574275188,0.572959418
0.902080494,0.729376964,0.70451183,0.55552826,0.561735372,0.533510095,0.534163674,0.438614023,0.452748705
0.953857906,0.846476181,0.640146867,0.625370025,0.55977871,0.562713704,0.50172219,0.49917175,0.513430366
0.975634408,0.861707711,0.649797353,0.648666482,0.646336182,0.555723597,0.581965471,0.51474369,0.514396622
0.978384147,0.903607733,0.871646985,0.717388466,0.622192057,0.591325508,0.588084438,0.549877198,0.51331809
0.754299333,0.589882011,0.496794154,0.454132382,0.449647885,0.446020017,0.46778679,0.473295148,0.472942222
0.898709607,0.61398234,0.534497334,0.523348289,0.466527703,0.434852086,0.431860305,0.433183737,0.395219437
0.907729464,0.828517823,0.667179231,0.663425778,0.50395633,0.507451466,0.525862608,0.520974927,0.46276038
0.979472383,0.900254368,0.758902895,0.742482042,0.686704364,0.6834497,0.571362295,0.566655491,0.521064614
0.961149432,0.861769203,0.748363377,0.749022203,0.69868926,0.662475054,0.670918047,0.570555999,0.573454857
0.940744965,0.937400072,0.796719168,0.797164912,0.78715645,0.768960123,0.654417418,0.667576734,0.580490728
0.949455568,0.945697794,0.933650711,0.802086793,0.792696219,0.793405763,0.678561765,0.649099119,0.610980326
0.948106356,0.943189162,0.792769804,0.792329178,0.782687146,0.685909179,0.686649843,0.6477641,0.612668314
0.968241635,0.948621175,0.925207022,0.812714835,0.797827289,0.798981374,0.616032629,0.59758235,0.597417411
0.977444684,0.947327443,0.900297144,0.830652904,0.712802381,0.769273956,0.627019557,0.627329826,0.629860236
0.884907531,0.823668761,0.556513509,0.524940866,0.482714038,0.47438248,0.480000042,0.435885087,0.371084779
0.722226721,0.620013322,0.555807604,0.533340406,0.531612916,0.529608633,0.475676546,0.450417099,0.470202195
0.680784995,0.596886007,0.578224938,0.539525663,0.547469775,0.561078152,0.554668804,0.473457553,0.43199478
0.955281996,0.676276528,0.567641219,0.517585965,0.512988552,0.515375354,0.492244861,0.518330595,0.519524935
0.900593154,0.6899973,0.607953235,0.595102039,0.58873325,0.541657392,0.556511093,0.499060516,0.489512403
0.908920524,0.681516214,0.63059982,0.631607613,0.631783137,0.549080326,0.487346462,0.490768586,0.485921437
0.957007381,0.818139075,0.709549304,0.65547824,0.653671165,0.654869369,0.594864609,0.593133693,0.500280468
0.649091204,0.519562745,0.557370783,0.519056072,0.533016581,0.488301073,0.458104352,0.400947639,0.401495821
0.864092128,0.699182328,0.628223123,0.631429916,0.519705264,0.511602909,0.489926981,0.446079311,0.398620866
0.879923103,0.73765075,0.742414965,0.70755063,0.631068831,0.631144062,0.633096278,0.628079634,0.56994821
0.992126943,0.988642196,0.927694678,0.912861056,0.880360129,0.828129009,0.754527743,0.75422894,0.748968961
0.890138029,0.884613699,0.809116635,0.695422974,0.696787169,0.575535656,0.570948207,0.530527766,0.515097034
0.90313418,0.796317489,0.797256652,0.750721497,0.744517647,0.712139589,0.62009678,0.624847896,0.604379014
0.985138979,0.881584001,0.776100924,0.667141006,0.568741818,0.569251793,0.535856068,0.53729825,0.491899422
0.637801093,0.549651706,0.47230603,0.504304296,0.51201335,0.456350327,0.460456623,0.446283393,0.424782798
0.710798521,0.598334925,0.56037412,0.529029674,0.533825337,0.544238201,0.490607574,0.48984917,0.483375873
0.876989189,0.69092073,0.674461268,0.599456369,0.611271353,0.458927001,0.46542918,0.47269757,0.454112165
0.690543703,0.613438114,0.57031161,0.57696748,0.566472726,0.561968564,0.540802628,0.551026987,0.546803371
0.710204945,0.696258215,0.632511077,0.487663124,0.494039852,0.498153315,0.47733681,0.383910034,0.313761771
0.670920922,0.661439369,0.515690073,0.516485036,0.517669079,0.533550398,0.482653703,0.46477909,0.447331154
0.658637112,0.63928107,0.509263642,0.512136009,0.524596552,0.515425989,0.530614939,0.525487128,0.530652113
0.6821442,0.674671534,0.641738695,0.645150319,0.526818026,0.5170748,0.518294778,0.518945978,0.51765094
0.87048809,0.746074343,0.583441161,0.591317162,0.567826129,0.597951752,0.597987194,0.59227499,0.585162531
0.534391283,0.579080774,0.503411391,0.491809278,0.445116528,0.423249244,0.410524307,0.320045723,0.313098302
0.890447855,0.757568129,0.625983941,0.602122989,0.523426561,0.517174345,0.481295738,0.463052655,0.451474725
0.977365253,0.833979535,0.785437023,0.69672306,0.705957275,0.64065506,0.614302378,0.615118203,0.575647251
0.973397252,0.969856234,0.672856515,0.687992462,0.579911506,0.567598854,0.560729912,0.572997316,0.513800533
0.973559134,0.969854967,0.7361228,0.643051557,0.649756507,0.622092997,0.535615962,0.553682414,0.55141146
0.926685965,0.860985931,0.522153348,0.562852571,0.56453272,0.57136423,0.416622561,0.410140444,0.380035215
0.64146859,0.531890379,0.556808519,0.581003459,0.605010378,0.538109375,0.467619749,0.430263691,0.313659599
0.923583708,0.82780773,0.772848886,0.768007748,0.768458533,0.68262389,0.646827792,0.660403749,0.66009427
0.928561776,0.831669842,0.764952456,0.763605322,0.706751174,0.657443423,0.725308915,0.649378766,0.657102894
0.863708272,0.801305033,0.778317759,0.741346721,0.718988802,0.657649308,0.652517851,0.6541665,0.624345353
0.890541196,0.823602134,0.833030287,0.830084387,0.742393194,0.732978215,0.742777233,0.707647671,0.708924083
0.70813496,0.703276827,0.64337866,0.612720343,0.596307749,0.572715161,0.489746427,0.453937476,0.397814662
